name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
GeForce GTX 260 Rev. 2,GT200B,"Jul 23rd, 2008",PCIe 2.0 x16,"896 MB, GDDR3, 448 bit",576 MHz,999 MHz,192 / 64 / 28,182
GeForce RTX 2060 12 GB,TU106,"Dec 7th, 2021",PCIe 3.0 x16,"12 GB, GDDR6, 192 bit",1470 MHz,1750 MHz,2176 / 136 / 64,184
Radeon HD 7870 XT,Tahiti,"Nov 19th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",925 MHz,1500 MHz,1536 / 96 / 32,185
Radeon HD 7950 Monica BIOS 1,Tahiti,"Jan 31st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",925 MHz,1250 MHz,1536 / 96 / 32,185
Radeon Pro 580,Ellesmere,"Jun 5th, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1100 MHz,1695 MHz,2304 / 144 / 32,185
Radeon Pro 580X,Ellesmere,"Mar 18th, 2019",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1100 MHz,1710 MHz,2304 / 144 / 32,185
Radeon RX 580,Polaris 20,"Apr 18th, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,2304 / 144 / 32,185
Radeon RX 580G,Polaris 20,"Oct 15th, 2018",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,2304 / 144 / 32,185
Radeon RX 580X,Polaris 20,"Apr 11th, 2018",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1257 MHz,2000 MHz,2304 / 144 / 32,185
CMP 40HX,TU106,"Feb 25th, 2021",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1470 MHz,1750 MHz,2304 / 144 / 64,185
Radeon HD 6930,Cayman,"Dec 1st, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",750 MHz,1200 MHz,1280 / 80 / 32,186
Radeon HD 5870,Cypress,"Sep 23rd, 2009",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",850 MHz,1200 MHz,1600 / 80 / 32,188
Tesla C1060,GT200B,"Apr 9th, 2009",PCIe 2.0 x16,"4 GB, GDDR3, 512 bit",610 MHz,800 MHz,240 / 80 / 32,188
Tesla M1060,GT200B,"Jun 1st, 2008",PCIe 2.0 x16,"2 GB, GDDR3, 512 bit",610 MHz,800 MHz,240 / 80 / 32,188
Tesla T10 Processor,GT200B,"Apr 9th, 2009",PCIe 2.0 x16,"4 GB, GDDR3, 512 bit",610 MHz,800 MHz,240 / 80 / 32,188
Quadro FX 5800,GT200B,"Nov 11th, 2008",PCIe 2.0 x16,"4 GB, GDDR3, 512 bit",610 MHz,800 MHz,240 / 80 / 32,189
Radeon R9 285,Tonga,"Sep 2nd, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",918 MHz,1375 MHz,1792 / 112 / 32,190
Radeon R9 380,Antigua,"Jun 18th, 2015",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",970 MHz,1375 MHz,1792 / 112 / 32,190
Radeon R9 380 OEM,Antigua,"May 5th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",918 MHz,1375 MHz,1792 / 112 / 32,190
Radeon R9 380X,Antigua,"Nov 19th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",970 MHz,1425 MHz,2048 / 128 / 32,190
Radeon HD 4890,RV790,"Apr 2nd, 2009",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",850 MHz,975 MHz,800 / 40 / 16,190
GeForce GTX 680,GK104,"Mar 22nd, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",1006 MHz,1502 MHz,1536 / 128 / 32,195
GeForce GTX 680 Mac Edition,GK104,"Apr 3rd, 2013",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",1006 MHz,1502 MHz,1536 / 128 / 32,195
GeForce 9800 GX2,G92,"Mar 18th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",600 MHz,1000 MHz,128 / 64 / 16,197
FirePro S9010,Tahiti,"Aug 24th, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,1792 / 112 / 32,200
Radeon HD 6950,Cayman,"Dec 14th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",800 MHz,1250 MHz,1408 / 88 / 32,200
Radeon HD 7950,Tahiti,"Jan 31st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,1792 / 112 / 32,200
Radeon HD 7950 Boost,Tahiti,"Jun 22nd, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",850 MHz,1250 MHz,1792 / 112 / 32,200
Radeon HD 7950 Mac Edition,Tahiti,"Mar 7th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,1792 / 112 / 32,200
Radeon HD 8950 OEM,Tahiti,"Jan 8th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",850 MHz,1250 MHz,1792 / 112 / 32,200
Radeon Pro V7350X2,Ellesmere,Never Released,PCIe 3.0 x16,"16 GB, GDDR5, 256 bit",1188 MHz,1750 MHz,2304 / 144 / 32,200
Radeon R9 280,Tahiti,"Mar 4th, 2014",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",827 MHz,1250 MHz,1792 / 112 / 32,200
Radeon R9 285X,Tonga,Never Released,PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",1002 MHz,1375 MHz,2048 / 128 / 32,200
Xbox Series X GPU,Scarlett,"Nov 10th, 2020",IGP,"10 GB, GDDR6, 320 bit",1825 MHz,1750 MHz,3328 / 208 / 64,200
Radeon HD 2900 PRO,R600,"Dec 12th, 2007",PCIe 1.0 x16,"512 MB, GDDR3, 256 bit",600 MHz,800 MHz,320 / 16 / 16,200
GeForce GTX 465,GF100,"May 31st, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",608 MHz,802 MHz,352 / 44 / 32,200
GeForce RTX 3060 Ti,GA104,"Dec 1st, 2020",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1410 MHz,1750 MHz,4864 / 152 / 80,200
Xbox 360 GPU 90nm,Xenos Xenon,"Nov 22nd, 2005",IGP,"512 MB, GDDR3, 128 bit",500 MHz,700 MHz,240 / 16 / 8,203
GeForce GTX 285,GT200B,"Dec 23rd, 2008",PCIe 2.0 x16,"1024 MB, GDDR3, 512 bit",648 MHz,1242 MHz,240 / 80 / 32,204
GeForce GTX 285 Mac Edition,GT200B,"Jan 15th, 2009",PCIe 2.0 x16,"1024 MB, GDDR3, 512 bit",648 MHz,1242 MHz,240 / 80 / 32,204
Quadro 6000,GF100,"Dec 10th, 2010",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,747 MHz,448 / 56 / 48,204
Quadro 7000,GF110,"May 2nd, 2012",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,851 MHz,512 / 64 / 48,204
Radeon Pro W5700,Navi 10,"Nov 19th, 2019",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1400 MHz,1750 MHz,2304 / 144 / 64,205
Radeon Pro W5700X,Navi 10,"Dec 11th, 2019",PCIe 4.0 x16,"16 GB, GDDR6, 256 bit",1243 MHz,1750 MHz,2560 / 160 / 64,205
FirePro V8800,Cypress,"Apr 7th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",825 MHz,1150 MHz,1600 / 80 / 32,208
Radeon Pro Vega 56,Vega 10,"Aug 14th, 2017",PCIe 3.0 x16,"8 GB, HBM2, 2048 bit",1138 MHz,786 MHz,3584 / 224 / 64,210
Radeon RX Vega 56,Vega 10,"Aug 14th, 2017",PCIe 3.0 x16,"8 GB, HBM2, 2048 bit",1156 MHz,800 MHz,3584 / 224 / 64,210
GeForce GTX 560 Ti 448,GF110,"Nov 29th, 2011",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",732 MHz,950 MHz,448 / 56 / 40,210
GeForce GTX 560 Ti OEM,GF110,"Mar 30th, 2011",PCIe 2.0 x16,"1280 MB, GDDR5, 256 bit",732 MHz,950 MHz,352 / 44 / 40,210
Radeon HD 2900 XT,R600,"May 14th, 2007",PCIe 1.0 x16,"512 MB, GDDR3, 512 bit",743 MHz,828 MHz,320 / 16 / 16,215
GeForce GTX 470,GF100,"Mar 26th, 2010",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",608 MHz,837 MHz,448 / 56 / 40,215
GeForce GTX 470 PhysX Edition,GF100,Never Released,PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",608 MHz,837 MHz,448 / 56 / 40,215
GeForce GTX 470 X2,GF100,Never Released,PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",608 MHz,837 MHz,352 / 44 / 32,215
GeForce RTX 2070 SUPER,TU104,"Jul 9th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1605 MHz,1750 MHz,2560 / 160 / 64,215
GeForce RTX 2080,TU104,"Sep 20th, 2018",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",1515 MHz,1750 MHz,2944 / 184 / 64,215
GeForce GTX 275,GT200B,"Jan 15th, 2009",PCIe 2.0 x16,"896 MB, GDDR3, 448 bit",633 MHz,1134 MHz,240 / 80 / 28,219
GeForce GTX 275 PhysX Edition,GT200B,"Feb 16th, 2010",PCIe 2.0 x16,"896 MB, GDDR3, 448 bit",633 MHz,1134 MHz,240 / 80 / 28,219
GeForce GTX 570,GF110,"Dec 7th, 2010",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",732 MHz,950 MHz,480 / 60 / 40,219
GeForce GTX 570 Rev. 2,GF110,"Dec 7th, 2010",PCIe 2.0 x16,"1280 MB, GDDR5, 320 bit",732 MHz,950 MHz,480 / 60 / 40,219
FirePro W8100,Hawaii,"Jun 23rd, 2014",PCIe 3.0 x16,"8 GB, GDDR5, 512 bit",824 MHz,1250 MHz,2560 / 160 / 64,220
GeForce RTX 3070,GA104,"Sep 1st, 2020",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1500 MHz,1750 MHz,5888 / 184 / 96,220
FirePro S9000,Tahiti,"Aug 24th, 2012",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",900 MHz,1375 MHz,1792 / 112 / 32,225
FirePro S9050,Tahiti,"Aug 7th, 2014",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",900 MHz,1375 MHz,1792 / 112 / 32,225
FirePro S9100,Hawaii,"Oct 2nd, 2014",PCIe 3.0 x16,"12 GB, GDDR5, 512 bit",824 MHz,1250 MHz,2560 / 160 / 64,225
FirePro W8000,Tahiti,"Jun 14th, 2012",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",900 MHz,1375 MHz,1792 / 112 / 32,225
FireStream 9370,Cypress,"Jun 23rd, 2010",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",825 MHz,1150 MHz,1600 / 80 / 32,225
Radeon Pro V520,Navi 12,"Dec 1st, 2020",PCIe 4.0 x16,"8 GB, HBM2, 2048 bit",1000 MHz,1000 MHz,2304 / 144 / 64,225
Radeon RX 5700 XT,Navi 10,"Jul 7th, 2019",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1605 MHz,1750 MHz,2560 / 160 / 64,225
Radeon RX 5700 XT 50th Anniversary,Navi 10,"Jul 7th, 2019",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",1680 MHz,1750 MHz,2560 / 160 / 64,225
Radeon Sky 700,Tahiti,"Mar 27th, 2013",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",900 MHz,1375 MHz,1792 / 112 / 32,225
FirePro V9800P,Cypress,"Sep 9th, 2010",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",850 MHz,1150 MHz,1600 / 80 / 32,225
Xeon Phi 5110P,Knights Corner,"Nov 12th, 2012",PCIe 3.0 x16,"8 GB, GDDR5, 512 bit",1053 MHz,1250 MHz,240 / 60 / 60,225
GRID K2,GK104,"May 11th, 2013",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K200,GK104,"Jun 28th, 2013",PCIe 3.0 x16,"256 MB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K220Q,GK104,"Jul 2nd, 2014",PCIe 3.0 x16,"512 MB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K240Q,GK104,"Jun 28th, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K260Q,GK104,"Jun 28th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K280Q,GK104,"Jun 28th, 2013",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K340,GK107,"Jul 23rd, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",954 MHz,1250 MHz,384 / 32 / 16,225
GRID K500,GK104,"Jul 2nd, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K520,GK104,"Jul 23rd, 2013",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K520Q,GK104,"Jul 2nd, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K540Q,GK104,"Jul 2nd, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID K560Q,GK104,"Jul 2nd, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
GRID M10-8Q,GM107,"May 18th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 128 bit",1033 MHz,1300 MHz,640 / 40 / 16,225
GRID M60-1Q,GM204,"Aug 30th, 2015",PCIe 3.0 x16,"1024 MB, GDDR5, 256 bit",557 MHz,1253 MHz,2048 / 128 / 64,225
GRID M60-2Q,GM204,"Aug 30th, 2015",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",557 MHz,1253 MHz,2048 / 128 / 64,225
GRID M60-4A,GM204,"Aug 30th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",557 MHz,1253 MHz,2048 / 128 / 64,225
GRID M60-8Q,GM204,"Aug 30th, 2015",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",557 MHz,1253 MHz,2048 / 128 / 64,225
Quadro K6000,GK110B,"Jul 23rd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",797 MHz,1502 MHz,2880 / 240 / 48,225
Tesla K10,GK104,"May 1st, 2012",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",745 MHz,1250 MHz,1536 / 128 / 32,225
Tesla K20c,GK110,"Nov 12th, 2012",PCIe 2.0 x16,"5 GB, GDDR5, 320 bit",706 MHz,1300 MHz,2496 / 208 / 40,225
Tesla K20m,GK110,"Jan 5th, 2013",PCIe 2.0 x16,"5 GB, GDDR5, 320 bit",706 MHz,1300 MHz,2496 / 208 / 40,225
Tesla K20s,GK110,"Feb 18th, 2013",PCIe 2.0 x16,"5 GB, GDDR5, 320 bit",575 MHz,1300 MHz,2496 / 208 / 40,225
Tesla M10,GM107,"May 18th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 128 bit",1033 MHz,1300 MHz,640 / 40 / 16,225
Tesla M2050,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"3 GB, GDDR5, 384 bit",575 MHz,773 MHz,448 / 56 / 48,225
Tesla M2070,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48,225
Tesla M2070-Q,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48,225
Tesla M2075,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48,225
Tesla X2070,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,924 MHz,512 / 64 / 48,225
Tesla X2090,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",651 MHz,924 MHz,512 / 64 / 48,225
Quadro FX 4700 X2,G92,"Apr 18th, 2008",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",600 MHz,800 MHz,128 / 64 / 16,226
Radeon HD 5870 Eyefinity 6,Cypress,"Mar 11th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",850 MHz,1200 MHz,1600 / 80 / 32,228
Radeon HD 5870 Mac Edition,Cypress,"Jun 30th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",850 MHz,1195 MHz,1600 / 80 / 32,228
Radeon Pro V320,Vega 10,"Jun 29th, 2017",PCIe 3.0 x16,"16 GB, HBM2, 2048 bit",852 MHz,945 MHz,4096 / 256 / 64,230
Radeon Pro V340,Vega 10,"Aug 26th, 2018",PCIe 3.0 x16,"16 GB, HBM2, 2048 bit",852 MHz,945 MHz,3584 / 224 / 64,230
Radeon Pro WX 8100,Vega 10,"Dec 3rd, 2017",PCIe 3.0 x16,"8 GB, HBM2, 2048 bit",1200 MHz,1000 MHz,3584 / 224 / 64,230
Radeon Pro WX 8200,Vega 10,"Aug 13th, 2018",PCIe 3.0 x16,"8 GB, HBM2, 2048 bit",1200 MHz,1000 MHz,3584 / 224 / 64,230
Radeon Pro WX 9100,Vega 10,"Jul 10th, 2017",PCIe 3.0 x16,"16 GB, HBM2, 2048 bit",1200 MHz,945 MHz,4096 / 256 / 64,230
Radeon RX 6700 XT,Navi 22,"Mar 3rd, 2021",PCIe 4.0 x16,"12 GB, GDDR6, 192 bit",2321 MHz,2000 MHz,2560 / 160 / 64,230
Radeon RX 6800M,Navi 22,2021,PCIe 4.0 x16,"12 GB, GDDR6, 192 bit",2321 MHz,2000 MHz,2560 / 160 / 64,230
GeForce GTX 770,GK104,"May 30th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",1046 MHz,1753 MHz,1536 / 128 / 32,230
Quadro RTX 5000,TU104,"Aug 13th, 2018",PCIe 3.0 x16,"16 GB, GDDR6, 256 bit",1620 MHz,1750 MHz,3072 / 192 / 64,230
RTX A4500,GA102,"Nov 23rd, 2021",PCIe 4.0 x16,"20 GB, GDDR6, 320 bit",1050 MHz,2000 MHz,7168 / 224 / 96,230
RTX A5000,GA102,"Apr 12th, 2021",PCIe 4.0 x16,"24 GB, GDDR6, 384 bit",1170 MHz,2000 MHz,8192 / 256 / 96,230
Quadro 6000 SDI,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,747 MHz,448 / 56 / 48,231
FirePro S9150,Hawaii,"Aug 7th, 2014",PCIe 3.0 x16,"16 GB, GDDR5, 512 bit",900 MHz,1250 MHz,2816 / 176 / 64,235
Quadro GP100,GP100,"Oct 1st, 2016",PCIe 3.0 x16,"16 GB, HBM2, 4096 bit",1304 MHz,715 MHz,3584 / 224 / 96,235
Tesla K20X,GK110,"Nov 12th, 2012",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",732 MHz,1300 MHz,2688 / 224 / 48,235
Tesla K20Xm,GK110,"Nov 12th, 2012",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",732 MHz,1300 MHz,2688 / 224 / 48,235
GeForce GTX 280,GT200,"Jun 16th, 2008",PCIe 2.0 x16,"1024 MB, GDDR3, 512 bit",602 MHz,1107 MHz,240 / 80 / 32,236
Tesla C2050,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"3 GB, GDDR5, 384 bit",574 MHz,750 MHz,448 / 56 / 48,238
Tesla C2070,GF100,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,747 MHz,448 / 56 / 48,238
Quadro K6000 SDI,GK110,"Jul 23rd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",902 MHz,1502 MHz,2880 / 240 / 48,239
Radeon HD 2900 XTX,R600,Never Released,PCIe 1.0 x16,"512 MB, GDDR3, 512 bit",743 MHz,828 MHz,320 / 16 / 16,240
GeForce GTX 580,GF110,"Nov 9th, 2010",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",772 MHz,1002 MHz,512 / 64 / 48,244
GeForce GTX 580 Rev. 2,GF110,"Jun 6th, 2011",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",772 MHz,1002 MHz,512 / 64 / 48,244
Xeon Phi 5120D,Knights Corner,"Jun 17th, 2013",PCIe 3.0 x16,"8 GB, GDDR5, 512 bit",1053 MHz,1250 MHz,240 / 60 / 60,245
Tesla K40c,GK180,"Oct 8th, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",745 MHz,1502 MHz,2880 / 240 / 48,245
Tesla K40d,GK110B,"Nov 22nd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",745 MHz,1502 MHz,2880 / 240 / 48,245
Tesla K40m,GK110B,"Nov 22nd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",745 MHz,1502 MHz,2880 / 240 / 48,245
Tesla K40s,GK110B,"Nov 22nd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",745 MHz,1502 MHz,2880 / 240 / 48,245
Tesla K40st,GK110B,"Nov 22nd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",575 MHz,1502 MHz,2880 / 240 / 48,245
Tesla K40t,GK110B,"Nov 22nd, 2013",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",745 MHz,1502 MHz,2880 / 240 / 48,245
Tesla C2075,GF110,"Jul 25th, 2011",PCIe 2.0 x16,"6 GB, GDDR5, 384 bit",574 MHz,783 MHz,448 / 56 / 48,247
Radeon HD 6970,Cayman,"Dec 14th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",880 MHz,1375 MHz,1536 / 96 / 32,250
Radeon HD 7970,Tahiti,"Dec 22nd, 2011",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",925 MHz,1375 MHz,2048 / 128 / 32,250
Radeon HD 8970 OEM,Tahiti,"Jan 8th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",925 MHz,1375 MHz,2048 / 128 / 32,250
Radeon Pro Duo Polaris,Ellesmere,"Apr 24th, 2017",PCIe 3.0 x16,"16 GB, GDDR5, 256 bit",1243 MHz,1750 MHz,2304 / 144 / 32,250
Radeon Pro VII,Vega 20,"May 13th, 2020",PCIe 4.0 x16,"16 GB, HBM2, 4096 bit",1400 MHz,1000 MHz,3840 / 240 / 64,250
Radeon Pro Vega 64,Vega 10,"Jun 27th, 2017",PCIe 3.0 x16,"16 GB, HBM2, 2048 bit",1250 MHz,786 MHz,4096 / 256 / 64,250
Radeon Pro Vega 64X,Vega 10,"Mar 19th, 2019",PCIe 3.0 x16,"16 GB, HBM2, 2048 bit",1250 MHz,1000 MHz,4096 / 256 / 64,250
Radeon Pro W6800,Navi 21,"Jun 8th, 2021",PCIe 4.0 x16,"32 GB, GDDR6, 256 bit",2075 MHz,2000 MHz,3840 / 240 / 96,250
Radeon R9 280X,Tahiti,"Oct 8th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",850 MHz,1500 MHz,2048 / 128 / 32,250
Radeon R9 M295X,Amethyst,"Nov 23rd, 2014",MXM-B (3.0),"4 GB, GDDR5, 256 bit",723 MHz,1250 MHz,2048 / 128 / 32,250
Radeon R9 M295X Mac Edition,Amethyst,"Nov 23rd, 2014",MXM-B (3.0),"4 GB, GDDR5, 256 bit",850 MHz,1362 MHz,2048 / 128 / 32,250
Radeon R9 M395 Mac Edition,Amethyst,"May 5th, 2015",MXM-B (3.0),"2 GB, GDDR5, 256 bit",834 MHz,1365 MHz,1792 / 112 / 32,250
Radeon R9 M395X Mac Edition,Amethyst,"May 5th, 2015",MXM-B (3.0),"4 GB, GDDR5, 256 bit",909 MHz,1365 MHz,2048 / 128 / 32,250
Radeon R9 M485X,Amethyst,"May 15th, 2016",MXM-B (3.0),"8 GB, GDDR5, 256 bit",723 MHz,1250 MHz,2048 / 128 / 32,250
Radeon RX 6800,Navi 21,"Oct 28th, 2020",PCIe 4.0 x16,"16 GB, GDDR6, 256 bit",1700 MHz,2000 MHz,3840 / 240 / 96,250
FirePro V9800,Cypress,"Sep 9th, 2010",PCIe 2.0 x16,"4 GB, GDDR5, 256 bit",850 MHz,1150 MHz,1600 / 80 / 32,250
Radeon HD 4850 X2,R700,"Nov 7th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",625 MHz,995 MHz,800 / 40 / 16,250
A100 PCIe,GA100,"Jun 22nd, 2020",PCIe 4.0 x16,"40 GB, HBM2e, 5120 bit",765 MHz,1215 MHz,6912 / 432 / 160,250
A100 PCIe 80 GB,GA100,"Jun 28th, 2021",PCIe 4.0 x16,"80 GB, HBM2e, 5120 bit",1065 MHz,1593 MHz,6912 / 432 / 160,250
A16 PCIe,GA107,"Apr 12th, 2021",PCIe 4.0 x16,"16 GB, GDDR6, 128 bit",885 MHz,1812 MHz,2560 / 80 / 48,250
CMP 170HX,GA100,"Sep 1st, 2021",PCIe 4.0 x4,"16 GB, HBM2e, 4096 bit",1140 MHz,1458 MHz,4480 / 280 / 128,250
CMP 50HX,TU102,"Jun 24th, 2021",PCIe 3.0 x16,"10 GB, GDDR6, 320 bit",1350 MHz,1750 MHz,3584 / 192 / 80,250
GeForce GTX 1080 Ti,GP102,"Mar 10th, 2017",PCIe 3.0 x16,"11 GB, GDDR5X, 352 bit",1481 MHz,1376 MHz,3584 / 224 / 88,250
GeForce GTX 1080 Ti 10 GB,GP102,Never Released,PCIe 3.0 x16,"10 GB, GDDR5X, 320 bit",1557 MHz,1376 MHz,3200 / 200 / 80,250
GeForce GTX 480,GF100,"Mar 26th, 2010",PCIe 2.0 x16,"1536 MB, GDDR5, 384 bit",701 MHz,924 MHz,480 / 60 / 48,250
GeForce GTX 760 X2,GK104,"Nov 19th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",1006 MHz,1502 MHz,1152 / 96 / 32,250
GeForce GTX 780,GK110,"May 23rd, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",863 MHz,1502 MHz,2304 / 192 / 48,250
GeForce GTX 780 6 GB,GK110B,"Sep 10th, 2013",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",863 MHz,1502 MHz,2304 / 192 / 48,250
GeForce GTX 780 Rev. 2,GK110B,"Sep 10th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",863 MHz,1502 MHz,2304 / 192 / 48,250
GeForce GTX 780 Ti,GK110B,"Nov 7th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",875 MHz,1753 MHz,2880 / 240 / 48,250
GeForce GTX 780 Ti 6 GB,GK110B,Never Released,PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",875 MHz,1753 MHz,2880 / 240 / 48,250
GeForce GTX 980 Ti,GM200,"Jun 2nd, 2015",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",1000 MHz,1753 MHz,2816 / 176 / 96,250
